# t_us, static pressure [Pa]
5546558484,101051.953125
5546598858,101051.687500
5546638670,101051.421875
5546678453,101051.984375
5546718940,101051.406250
5546758362,101051.906250
5546798336,101050.843750
5546838439,101051.984375
5546878251,101051.546875
5546918458,101051.359375
5546958212,101051.625000
5547000481,101051.187500
5547041100,101052.750000
5547081642,101051.859375
5547122042,101051.906250
5547162130,101050.781250
5547202243,101051.890625
5547242359,101050.828125
5547282770,101051.453125
5547322288,101051.437500
5547364872,101051.093750
5547404003,101052.062500
5547444500,101050.921875
5547486269,101051.093750
5547531772,101052.406250
5547571184,101050.640625
5547611306,101051.640625
5547651364,101051.218750
5547695016,101050.656250
5547735025,101052.296875
5547775081,101051.140625
5547815384,101052.234375
5547855341,101051.703125
5547895509,101052.312500
5547935502,101052.687500
5547976034,101051.031250
5548016167,101052.031250
5548058505,101051.500000
5548098465,101051.734375
5548139581,101051.859375
5548179197,101052.218750
5548219452,101051.734375
5548260015,101051.703125
5548301082,101051.937500
5548342046,101051.250000
5548382884,101051.781250
5548423218,101051.781250
5548463237,101052.187500
5548503181,101051.343750
5548543092,101050.750000
5548583114,101051.484375
5548623105,101051.765625
5548664001,101051.828125
5548705053,101051.390625
5548745141,101052.453125
5548787995,101052.546875
5548827464,101051.531250
5548867466,101051.218750
5548907693,101051.656250
5548947039,101052.203125
5548987693,101051.906250
5549027475,101050.890625
5549068113,101051.500000
5549108326,101051.343750
5549150554,101052.500000
5549191466,101051.593750
5549231705,101051.281250
5549271470,101051.562500
5549315703,101051.515625
5549355238,101051.359375
5549395530,101051.656250
5549435577,101051.312500
5549475052,101051.328125
5549515485,101052.062500
5549555462,101051.515625
5549596009,101051.906250
5549636162,101052.359375
5549680018,101052.062500
5549720234,101051.359375
5549760484,101052.718750
5549800641,101051.703125
5549840376,101052.625000
5549880433,101051.765625
5549920594,101052.000000
5549960065,101052.000000
5550000258,101052.281250
5550040030,101051.921875
5550081007,101051.843750
5550121190,101051.500000
5550161509,101052.312500
5550201464,101052.343750
5550245051,101051.421875
5550285462,101052.031250
5550325680,101051.531250
5550365599,101051.890625
5550405620,101052.921875
5550445393,101052.109375
5550485826,101052.437500
5550526061,101052.578125
5550566266,101052.062500
5550608029,101052.078125
5550648709,101051.859375
5550688358,101051.421875
5550729698,101052.406250
5550769062,101052.578125
5550809313,101051.859375
5550849699,101051.765625
5550889613,101052.265625
5550929832,101052.390625
5550972423,101052.500000
5551012270,101051.390625
5551052649,101052.281250
5551092574,101052.234375
5551132478,101051.937500
5551172849,101052.625000
5551212374,101052.234375
5551253005,101052.062500
5551293790,101051.890625
5551337273,101052.281250
5551377380,101052.343750
5551417447,101051.546875
5551457275,101052.406250
5551503563,101051.687500
5551543902,101052.171875
5551583957,101051.625000
5551623273,101051.046875
5551663441,101051.921875
5551704119,101051.609375
5551744813,101052.578125
5551784126,101051.406250
5551824719,101052.171875
5551867740,101052.296875
5551908121,101051.781250
5551948322,101052.359375
5551988143,101052.406250
5552028358,101052.687500
5552068827,101052.984375
5552108754,101051.687500
5552148576,101052.453125
5552188472,101051.468750
5552231348,101052.640625
5552271358,101052.656250
5552311260,101052.140625
5552352069,101052.375000
5552392891,101051.296875
5552432278,101051.562500
5552472277,101051.953125
5552512229,101051.937500
5552552184,101052.421875
5552595486,101051.890625
5552635270,101051.984375
5552675249,101052.609375
5552715172,101052.046875
5552755112,101052.687500
5552795661,101052.171875
5552835641,101052.062500
5552875598,101051.812500
5552915534,101052.296875
