# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
5493273767,-20.8268,18.9231,17.9958
5493374610,-20.8323,18.3796,16.5611
5493474288,-21.1124,19.072,13.2145
5493574742,-21.8293,22.7651,11.6118
5493674427,-24.7798,23.8398,9.12219
5493774523,-25.0648,23.4916,7.88048
5493874604,-25.5664,21.3606,4.0289
5493974591,-26.7499,18.9904,2.12575
5494074751,-25.4021,18.7706,0.526261
5494174303,-25.4151,19.4645,-1.03358
5494274898,-26.0471,18.9653,-1.99851
5494374860,-27.772,21.3844,-3.38864
5494474295,-25.9693,21.7293,-4.68298
5494574826,-26.2043,22.887,-4.15867
5494675104,-28.928,20.7996,-4.73658
5494775378,-30.1921,20.6346,-8.58847
5494875639,-28.6686,22.3447,-10.0027
5494975953,-30.8576,20.6886,-10.5583
5495076254,-30.0498,22.4983,-9.2533
5495177188,-29.3488,24.1622,-6.91595
5495276640,-27.9183,24.0082,-7.20405
5495377293,-29.2525,24.3908,-11.1305
5495478144,-30.1868,25.1079,-9.87484
5495577749,-30.7695,24.8226,-12.1457
5495677948,-31.5933,25.3421,-11.9305
5495778066,-31.9101,24.1712,-13.8657
5495878438,-31.6597,23.3522,-13.158
5495978504,-31.9007,23.3237,-8.74984
5496082603,-31.1784,22.8654,-8.11561
5496183004,-31.6567,22.6491,-9.62828
5496283335,-30.3606,22.2074,-8.14467
5496384097,-30.6769,20.9677,-10.0748
5496484020,-30.4414,21.5992,-11.0751
5496584333,-31.2823,21.4891,-8.55083
5496685070,-31.0891,22.405,-11.9775
5496785143,-29.1513,23.2819,-8.27393
5496885226,-30.7731,22.5969,-6.34134
5496985668,-29.3059,20.9957,-5.47455
5497086425,-29.6773,21.6667,-4.78953
5497186896,-30.7756,21.5644,-6.01354
5497286895,-30.1791,21.1793,-7.34656
5497386922,-31.594,22.7196,-9.5241
5497487990,-30.2684,22.9016,-8.94956
5497587534,-29.5423,21.6715,-4.78888
5497688055,-29.5254,22.7061,-5.48546
5497787347,-29.2769,21.8102,-2.99551
5497887759,-29.7462,22.482,-3.24981
5497987559,-29.3719,21.4141,-7.33284
5498088076,-30.2182,21.594,-8.17364
5498188341,-30.2721,20.7679,-8.30563
5498288610,-32.6828,20.4091,-8.70749
5498388830,-29.1693,20.8631,-5.48049
5498488708,-29.8738,21.0256,-1.34965
5498589116,-29.4059,20.9196,-4.63167
5498688786,-29.7513,20.8221,-0.981727
5498788471,-28.9862,19.6977,-4.68896
5498888719,-28.797,19.29,-4.24678
5498989190,-29.6869,19.3946,-3.95941
5499089008,-29.6289,20.0914,-5.61112
5499188947,-28.1594,19.9277,-3.45965
5499289002,-28.76,20.6563,-2.11018
5499389209,-28.558,20.3882,-2.03019
5499489413,-29.7379,19.1039,-0.879593
5499590465,-29.2799,17.536,-0.106522
5499691155,-29.2593,18.5101,-2.5919
5499791096,-29.3974,18.1608,-2.4246
5499890662,-28.991,19.4905,-4.51445
5499991101,-27.1094,19.3424,-2.54544
5500091364,-27.8825,20.3435,-2.03027
5500192007,-26.9168,20.8541,-0.971547
5500291736,-27.833,21.2987,-0.106187
5500392140,-27.685,20.7017,-3.70618
5500492636,-27.6908,21.1825,-3.68315
5500593236,-29.4485,22.0141,-3.8331
5500693282,-27.7367,21.5274,-4.32075
5500793599,-28.9532,21.8124,-0.931817
5500893828,-28.0727,22.035,2.3599
5500993902,-27.8305,20.8785,1.6512
5501097275,-27.7935,20.8841,0.712511
5501198167,-28.8614,19.8841,0.661318
5501297744,-28.5948,21.0019,-1.25465
5501397471,-29.2021,20.3,-2.79099
5501497837,-29.7698,20.9724,-3.97625
5501597434,-29.1518,21.1865,-0.870197
5501697435,-28.9499,21.3235,0.822282
5501797781,-29.57,21.4376,1.11094
5501897927,-29.3065,20.1389,1.61125
5501997720,-28.621,20.3176,-2.12599
5502098796,-29.4469,19.5906,0.175925
5502198312,-30.1458,20.1977,-2.79877
5502299061,-28.928,19.5611,-4.41864
5502398426,-28.779,19.5447,0.368609
5502498767,-28.0724,19.1529,1.38328
5502599585,-26.9023,20.6421,0.426941
5502699513,-26.3861,20.1761,1.1524
5502799532,-29.6677,18.3421,0.96224
5502899956,-28.9593,20.7183,-2.20843
5503000194,-28.6219,19.5529,-0.192288
5503100929,-28.5099,19.623,0.373182
5503200843,-28.0217,19.8486,-0.0840479
5503301570,-27.7455,20.3331,1.34862
5503402030,-28.7064,19.8154,1.88264
5503501594,-27.993,20.3268,0.777421
5503602396,-28.3963,19.6479,-4.2284
5503702288,-29.8655,21.1722,-3.31297
5503802986,-28.1972,21.2294,-2.8356
5503903047,-29.7165,20.0094,-3.36826
5504003790,-28.9306,20.0801,2.36419
5504103662,-27.3506,21.1716,1.39003
5504207934,-27.0304,20.7072,0.236823
5504307282,-29.696,21.2966,0.919328
5504408003,-29.585,19.4554,-1.42404
5504507958,-28.8994,19.42,-3.39402
5504608890,-29.5163,18.4259,-1.18811
5504708607,-28.5522,19.9074,-2.05322
5504809330,-27.0631,21.1916,-0.771352
5504909600,-28.2368,20.3822,1.81063
5505010040,-26.777,19.6133,0.93977
5505109760,-27.2945,20.2168,0.212509
5505209740,-27.4969,20.0565,3.67541
5505309482,-26.1205,19.9098,1.33329
5505410073,-26.8839,19.7504,0.191403
5505509218,-29.2079,20.6887,2.39251
5505609521,-28.6099,21.8098,2.34747
5505709869,-27.1342,21.1887,-0.679479
5505810466,-27.3912,19.8659,1.04224
5505911063,-28.33,21.8287,0.378853
5506011089,-30.5338,20.1704,0.200404
5506110618,-29.5446,21.1662,0.536236
5506210381,-29.6318,18.8214,1.63932
5506310315,-28.1836,20.2526,0.49659
