# t_us, speed_mps
# from 0x40/0x80 odometry frames. Both replay harnesses read the first two columns only; the rest is the producer's own record: stddev_mps, delay_ms, reverse (1 = travelling backwards, blank = direction unknown)
5519032785,0.0000,0.0802,87,
5519132167,0.0000,0.0802,86,
5519233676,0.0000,0.0802,87,
5519333310,0.0000,0.0802,86,
5519436670,0.0000,0.0802,89,
5519535605,0.0000,0.0802,87,
5519636983,0.0000,0.0802,89,
5519735744,0.0000,0.0802,87,
5519838206,0.0000,0.0802,89,
5519936449,0.0000,0.0802,86,
5520037888,0.0000,0.0802,88,
5520138617,0.0000,0.0802,88,
5520237641,0.0000,0.0802,87,
5520339883,0.0000,0.0802,88,
5520439933,0.0000,0.0802,87,
5520539996,0.0000,0.0802,87,
5520642012,0.0000,0.0802,88,
5520740171,0.0000,0.0802,86,
5520841415,0.0000,0.0802,87,
5520941433,0.0000,0.0802,87,
5521042038,0.0000,0.0802,88,
5521141977,0.0000,0.0802,87,
5521241082,0.0000,0.0802,86,
5521342899,0.0000,0.0802,87,
5521447513,0.0000,0.0802,90,
5521545951,0.0000,0.0802,88,
5521645702,0.0000,0.0802,86,
5521748263,0.0000,0.0802,88,
5521847028,0.0000,0.0802,87,
5521949109,0.0000,0.0802,87,
5522047583,0.0000,0.0802,86,
5522147285,0.0000,0.0802,85,
5522250801,0.0000,0.0802,87,
5522349564,0.0000,0.0802,86,
5522450329,0.0000,0.0802,87,
5522549654,0.0000,0.0802,87,
5522651571,0.0000,0.0802,88,
5522751447,0.0000,0.0802,87,
5522851007,0.0000,0.0802,85,
5522953517,0.0000,0.0802,86,
5523053364,0.0000,0.0802,86,
5523153151,0.0000,0.0802,85,
5523253335,0.0000,0.0802,85,
5523356410,0.0000,0.0802,88,
5523463710,0.2778,0.0809,93,
5523559054,0.2778,0.0803,88,
5523663979,0.2778,0.0808,92,
5523758676,0.5556,0.0804,87,
5523862276,0.5556,0.0805,90,
5523956905,0.5556,0.0802,85,
5524064142,0.5556,0.0807,91,
5524159829,0.8333,0.0803,88,
5524264448,0.8333,0.0806,91,
5524362502,0.8333,0.0803,88,
5524465947,0.8333,0.0807,91,
5524562276,1.1111,0.0802,87,
5524668089,1.1111,0.0808,92,
5524762206,1.1111,0.0802,86,
5524868947,1.1111,0.0808,92,
5524962795,1.1111,0.0802,85,
5525066881,1.3889,0.0804,89,
5525167896,1.3889,0.0804,89,
5525268125,1.3889,0.0804,89,
5525367793,1.3889,0.0804,89,
5525468861,1.6667,0.0804,89,
5525565038,1.6667,0.0802,86,
5525669541,1.9444,0.0813,90,
5525766353,1.9444,0.0803,86,
5525870128,1.9444,0.0804,90,
5525967341,1.9444,0.0802,86,
5526068552,2.2222,0.0802,87,
5526171971,2.2222,0.0803,87,
5526270414,2.5000,0.0802,85,
5526371721,2.5000,0.0803,87,
5526476160,2.5000,0.0805,90,
5526573858,2.5000,0.0802,86,
5526680994,2.5000,0.0802,94,
5526776067,2.7778,0.0803,87,
5526876631,2.7778,0.0803,88,
5526977105,2.7778,0.0803,88,
5527076391,2.7778,0.0802,87,
5527178177,3.0556,0.0803,88,
5527277211,3.0556,0.0802,87,
5527376213,3.0556,0.0802,85,
5527481409,3.3333,0.0807,88,
5527580241,3.3333,0.0802,87,
5527681672,3.3333,0.0803,88,
5527780201,3.3333,0.0802,86,
5527880831,3.6111,0.0802,86,
5527981699,3.6111,0.0802,86,
5528083126,3.6111,0.0802,87,
5528183018,3.6111,0.0802,86,
5528281607,3.8889,0.0802,85,
5528382532,3.8889,0.0802,85,
5528483810,3.8889,0.0802,86,
5528587707,3.8889,0.0804,89,
5528689188,3.8889,0.0802,90,
5528788060,3.8889,0.0802,89,
5528886454,4.1667,0.0802,87,
5528988427,4.1667,0.0804,89,
5529088058,4.1667,0.0803,88,
5529187531,4.1667,0.0802,86,
5529289391,4.1667,0.0802,87,
5529390105,4.4444,0.0803,88,
5529488329,4.4444,0.0802,86,
5529590495,4.4444,0.0803,88,
5529689720,4.4444,0.0802,86,
5529793319,4.7222,0.0803,88,
5529891307,4.7222,0.0802,86,
5529991706,4.7222,0.0802,85,
5530091699,5.0000,0.0802,86,
5530190377,5.0000,0.0802,84,
5530292546,5.0000,0.0802,86,
5530392278,5.0000,0.0802,85,
5530496373,5.2778,0.0805,89,
5530597501,5.2778,0.0805,89,
5530696667,5.2778,0.0803,87,
5530796219,5.2778,0.0803,86,
5530897857,5.5556,0.0803,87,
5530996932,5.5556,0.0803,87,
5531098338,5.5556,0.0803,87,
5531201191,5.5556,0.0805,89,
5531299165,5.8333,0.0803,86,
5531401515,5.8333,0.0804,88,
5531499394,5.8333,0.0803,86,
5531601410,5.8333,0.0804,87,
5531701065,5.8333,0.0802,86,
5531801188,5.8333,0.0802,86,
5531902247,6.1111,0.0803,87,
5532001122,6.1111,0.0802,85,
5532102374,6.1111,0.0803,86,
5532202099,6.1111,0.0802,86,
5532303485,6.1111,0.0802,87,
5532402490,6.1111,0.0802,86,
5532502391,6.1111,0.0802,85,
5532605355,6.1111,0.0802,88,
5532707573,6.3889,0.0804,88,
5532805815,6.3889,0.0803,87,
5532907315,6.3889,0.0803,87,
5533006615,6.3889,0.0803,87,
5533109164,6.3889,0.0802,88,
5533210365,6.3889,0.0802,89,
5533310331,6.1111,0.0804,88,
5533409586,6.1111,0.0803,86,
