# t_us, static pressure [Pa]
331156089,92583.937500
331196002,92583.578125
331236000,92584.156250
331276001,92583.750000
331316001,92583.609375
331356003,92583.312500
331396275,92584.390625
331436095,92585.156250
331476001,92584.250000
331516001,92584.406250
331556001,92584.640625
331596002,92584.171875
331636000,92583.546875
331676329,92584.671875
331716108,92584.218750
331756002,92583.953125
331796000,92584.203125
331836001,92584.921875
331876001,92584.125000
331916000,92584.562500
331956293,92584.671875
331996164,92584.343750
332036002,92584.625000
332075999,92584.406250
332117697,92584.546875
332156999,92583.781250
332196999,92584.250000
332237000,92584.015625
332277373,92583.593750
332317373,92584.218750
332357151,92584.203125
332397001,92584.171875
332437000,92584.062500
332477000,92583.984375
332517004,92583.890625
332557383,92583.937500
332597208,92583.468750
332637075,92583.609375
332677006,92583.328125
332717000,92583.500000
332757000,92583.906250
332797002,92583.953125
332837391,92583.171875
332877368,92584.046875
332917038,92584.687500
332957002,92584.078125
332996999,92584.296875
333036999,92584.625000
333077002,92583.156250
333117400,92583.406250
333157228,92584.250000
333197053,92584.062500
333237001,92583.500000
333277001,92583.875000
333317002,92583.578125
333357001,92584.593750
333397413,92583.078125
333437234,92583.437500
333477064,92584.531250
333517003,92583.906250
333557002,92584.078125
333597001,92583.171875
333637000,92583.218750
333677424,92583.468750
333717244,92583.718750
333757069,92584.890625
333797001,92583.671875
333837002,92583.953125
333877002,92583.812500
333916999,92584.156250
333957001,92584.281250
333997255,92584.609375
334037081,92584.578125
334077001,92582.968750
334117001,92584.140625
334158662,92583.531250
334198001,92583.953125
334238001,92583.875000
334278001,92584.703125
334318334,92584.140625
334358200,92583.937500
334398115,92584.046875
334438001,92584.843750
334478001,92583.875000
334518002,92585.078125
334558001,92585.156250
334598349,92584.578125
334638167,92585.078125
334678000,92585.203125
334718002,92585.218750
334758000,92586.031250
334798001,92585.531250
334838001,92585.953125
334878355,92585.843750
334918176,92585.515625
334958003,92587.187500
334998002,92585.890625
335038000,92585.390625
335078002,92587.140625
335118003,92588.468750
335158367,92588.312500
335198185,92589.640625
335238013,92590.171875
335278002,92590.093750
335318002,92591.093750
335358002,92592.140625
335398001,92592.796875
335438375,92592.796875
335478200,92594.031250
335518023,92593.140625
335558002,92593.656250
335598001,92593.515625
335638002,92594.343750
335678001,92595.046875
335718384,92595.156250
335758208,92595.046875
335798029,92596.484375
335838002,92596.046875
335878001,92596.093750
335918002,92596.187500
335958001,92595.984375
336000502,92595.984375
336040000,92595.984375
336080001,92595.093750
336120354,92596.328125
336160179,92596.203125
336200086,92595.671875
336240000,92594.921875
336280000,92595.937500
336320001,92596.468750
336360001,92595.906250
336400365,92596.687500
336440187,92596.406250
336480013,92595.187500
336520001,92596.390625
336560002,92596.875000
336600002,92597.046875
336640000,92596.500000
336680375,92596.531250
336720198,92596.390625
336760021,92596.156250
336800000,92595.875000
336840002,92595.500000
336880002,92596.109375
336920000,92595.953125
336960388,92595.781250
337000210,92596.500000
337040034,92596.390625
337080000,92596.218750
337120002,92596.531250
337160000,92594.718750
337200002,92595.609375
337240396,92595.656250
337280219,92595.875000
337320040,92595.968750
337360001,92596.609375
337400001,92596.156250
337440002,92595.531250
337480000,92596.156250
337520404,92596.171875
337560227,92596.203125
337600052,92595.796875
337640000,92596.718750
337680002,92595.406250
337720001,92595.593750
337760002,92595.500000
337800413,92596.500000
337842347,92596.015625
337882000,92596.140625
337922378,92596.156250
337962199,92596.859375
338002021,92595.812500
338042001,92595.125000
338082001,92596.375000
338122000,92595.578125
338162002,92596.375000
338202384,92596.390625
338242212,92596.203125
338282069,92596.968750
338322002,92595.296875
338362001,92595.687500
338402000,92596.421875
338442000,92596.656250
338482481,92595.609375
338522259,92596.734375
338562224,92596.140625
338602002,92596.046875
338642002,92596.125000
338682000,92596.187500
338722002,92596.375000
338762452,92595.781250
338802313,92595.296875
338842093,92596.671875
338882002,92595.968750
338922002,92596.125000
338962001,92595.921875
339002000,92596.750000
339042458,92596.671875
339082285,92596.468750
339122151,92596.031250
339162000,92595.640625
339202000,92596.046875
339242000,92596.906250
339282002,92596.140625
339322464,92596.156250
339362294,92596.328125
339402115,92596.781250
339442000,92596.156250
339482004,92595.671875
339522002,92596.375000
339562000,92596.406250
339602002,92596.343750
339642301,92596.609375
339684232,92596.296875
339724567,92596.078125
339764260,92596.203125
339804083,92596.093750
339844002,92596.093750
339884002,92596.234375
339924000,92595.984375
339964001,92596.093750
340004446,92595.328125
340044272,92595.968750
340084094,92596.437500
340124002,92595.078125
340164002,92595.796875
340204001,92596.656250
340244000,92595.843750
340284457,92595.843750
340324280,92595.953125
340364109,92596.296875
340404063,92596.609375
340444000,92594.828125
340484002,92596.468750
340524001,92596.031250
340564466,92595.109375
340604292,92595.843750
340644112,92595.406250
340684003,92595.656250
340724001,92596.328125
340763999,92595.515625
