# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]  -- block-averaged from 786 Hz by 8 (inslib_decimate_dataset.py)
184905877,-0.0639509965,0.0876994645,-0.0574226643,1.00885672,0.659303282,-9.85303766
184915833,-0.0403357578,0.0630849916,-0.0550578106,1.17315881,0.785298145,-9.66718775
184927033,-0.00866003065,0.0108583459,-0.0582553599,1.26234282,0.868496652,-9.42267991
184936989,0.0144888973,-0.0408353754,-0.0624188362,1.18243635,0.871489404,-9.28710824
184946945,0.0276787905,-0.0809046711,-0.0605869065,1.03579149,0.828393774,-9.35145241
184956901,0.0330080399,-0.101955207,-0.0517603365,0.961870517,0.773027861,-9.50408277
184966857,0.03407389,-0.0992239654,-0.0433001525,0.956782838,0.731129332,-9.67167688
184978057,0.033740812,-0.072877488,-0.033474349,0.954388637,0.774524237,-9.80605145
184988013,0.0368384385,-0.039802833,-0.0275788666,0.932840822,0.858321295,-9.87368765
184997969,0.0435999236,-0.00393032163,-0.0197182234,0.927453868,0.921767639,-9.88206735
185007925,0.0510941806,0.0303434151,-0.0113579633,0.92356329,0.930147345,-9.94850645
185019125,0.0589548241,0.0566565847,0.0018985452,0.983717607,0.859518396,-9.94072529
185029081,0.0643839963,0.0739100309,0.0200513018,1.0501567,0.823605371,-10.0532528
185039037,0.0655830778,0.0806049022,0.0384039054,0.93732995,0.819415518,-10.2397012
185048993,0.0603204448,0.0939280241,0.0561236597,0.606930121,0.842160434,-10.5988315
185058949,0.0513606439,0.135862554,0.069047091,0.351947644,0.89423432,-10.9037929
185070149,0.0413349914,0.21217075,0.0748093435,0.23104046,0.87298578,-11.0764747
185080105,0.0374379784,0.288678798,0.0826033684,0.289997676,0.852335791,-11.0794675
185090061,0.044932236,0.312493874,0.0926290204,0.470161351,0.849941589,-10.9046907
185100017,0.0615195252,0.286880169,0.105186066,0.604535919,0.868795928,-10.8280763
185109973,0.0793058975,0.24960873,0.11817611,0.639551119,0.910993732,-10.7900684
185121173,0.0844686059,0.241548237,0.130766462,0.514154806,0.983717608,-10.896311
185131129,0.0754754979,0.277720524,0.148419603,0.258274504,1.0489596,-11.1991775
185141085,0.0565566616,0.347999995,0.167604905,0.0969651672,1.01184948,-11.3356471
185151041,0.0463644715,0.423741957,0.18995444,0.0550666382,0.899920549,-11.267113
185160996,0.054524885,0.456683391,0.214002681,0.126892688,0.775721338,-10.9825023
185172197,0.0848016836,0.420444485,0.241981237,0.364217928,0.798466254,-10.5584293
185182153,0.123472051,0.298804365,0.263165011,0.586280131,0.920271263,-10.4063975
185192109,0.153915389,0.127235835,0.276021821,0.684741675,1.09594581,-10.865785
185202064,0.172867536,-0.034673431,0.270625959,0.855927094,1.23151748,-11.3347492
185212020,0.178363323,-0.130566619,0.247110646,0.974440076,1.24857617,-11.8566852
185223221,0.176897779,-0.15847856,0.205842268,1.02741179,1.2348095,-12.1559604
185233177,0.171035604,-0.151350686,0.16394104,1.11210667,1.28299281,-12.0099141
185243133,0.161343031,-0.139892803,0.13003369,1.13305594,1.25575877,-11.4125608
185253088,0.148086525,-0.126203294,0.109849158,0.940322702,1.17794722,-10.7825865
185263044,0.132498467,-0.106052067,0.111714395,0.684442399,1.02651396,-10.1645832
185274245,0.110015698,-0.0583552836,0.136395484,0.503380899,0.78679452,-9.75996307
185284201,0.0820704439,-0.00809379795,0.170502678,0.575506224,0.565330867,-9.77552538
185294156,0.0555241192,0.0260133993,0.201745407,0.703296738,0.485125111,-10.100239
185304112,0.0312094178,0.0447656964,0.226026801,0.674267043,0.554556959,-10.4922895
185314068,0.011424579,0.0874330018,0.243013782,0.517446834,0.630273587,-10.8220908
185325269,-0.00826033694,0.157845713,0.255404287,0.3971382,0.690128629,-10.8173024
185335224,-0.0182526797,0.195816615,0.258834992,0.465372948,0.752377872,-10.5832692
185345180,-0.0141558193,0.168337672,0.25733614,0.650025751,0.91548286,-10.1972042
185355136,-0.000166539038,0.0814375961,0.253239279,0.898424173,1.00137484,-9.62588777
185365092,0.016087672,-0.0278786365,0.244412712,1.07948568,0.961271967,-9.18685105
185376293,0.0293774889,-0.138127487,0.230656584,1.16118781,0.871489404,-8.99740984
185386248,0.0356726652,-0.198547857,0.217699848,1.2216414,0.779611916,-8.86363382
185396204,0.0320088054,-0.212270673,0.207774119,1.3000515,0.713172819,-8.93815335
185406160,0.0224827718,-0.193085375,0.198547856,1.36948335,0.704194563,-9.08539675
185417361,0.0163874425,-0.15318262,0.18995444,1.42305361,0.766443806,-9.09587138
185427316,0.0151550537,-0.10388706,0.179795558,1.45776954,0.864606075,-8.93007292
185437272,0.0208506892,-0.0625187599,0.172001532,1.45926591,0.943914005,-8.81664762
185447228,0.0275455589,-0.0335409644,0.162775271,1.51642748,0.96606037,-8.58530788
185457184,0.0345068914,-0.023482006,0.149985067,1.54545717,0.946008931,-8.49043764
185468384,0.0369383622,-0.0286114085,0.136928406,1.50625212,0.885555339,-8.48804344
185478340,0.0380375189,-0.0471305516,0.122772588,1.40898768,0.847846663,-8.50629922
185488296,0.0394031401,-0.0592212874,0.10571899,1.28658411,0.864007524,-8.55747528
185498252,0.0393032164,-0.0525264167,0.0887653136,1.15131172,0.899920549,-8.7238723
