# t_us, static pressure [Pa]
3414745682,99167.953125
3414785726,99169.609375
3414825559,99170.812500
3414865100,99171.171875
3414905839,99167.484375
3414945674,99168.421875
3414985276,99170.171875
3415025704,99170.250000
3415065757,99170.625000
3415105648,99168.406250
3415145721,99168.609375
3415185294,99168.187500
3415225493,99170.437500
3415266128,99171.781250
3415306797,99171.015625
3415346613,99169.453125
3415386186,99170.796875
3415426357,99170.843750
3415466469,99172.187500
3415506048,99172.703125
3415546556,99172.859375
3415586467,99172.453125
3415626720,99170.750000
3415666199,99169.328125
3415706282,99171.328125
3415746073,99171.625000
3415786490,99171.046875
3415826620,99168.875000
3415866246,99171.250000
3415910630,99170.812500
3415950151,99171.171875
3415990161,99172.750000
3416030374,99172.890625
3416070274,99173.421875
3416110498,99174.625000
3416150854,99172.765625
3416190823,99172.109375
3416230993,99173.359375
3416270331,99173.687500
3416310557,99174.343750
3416350279,99174.812500
3416390354,99175.562500
3416430298,99172.906250
3416472774,99172.718750
3416512357,99173.921875
3416552399,99173.000000
3416592002,99172.812500
3416632174,99171.718750
3416672058,99171.656250
3416712265,99174.906250
3416752315,99173.500000
3416792046,99174.125000
3416835711,99174.375000
3416875428,99174.203125
3416915990,99177.718750
3416955416,99176.125000
3416996763,99176.671875
3417036057,99174.531250
3417077050,99174.953125
3417117452,99175.828125
3417157440,99176.828125
3417201170,99177.796875
3417241159,99177.515625
3417281575,99176.421875
3417321950,99175.218750
3417361759,99175.687500
3417401627,99175.546875
3417441257,99177.437500
3417481164,99177.625000
3417521537,99176.625000
3417561157,99175.437500
3417601325,99176.546875
3417641274,99177.250000
3417681722,99179.156250
3417721624,99178.890625
3417763078,99177.640625
3417803851,99176.031250
3417843618,99177.843750
3417883182,99180.296875
3417923799,99179.312500
3417963793,99180.406250
3418003372,99178.843750
3418043118,99178.890625
3418084129,99179.156250
3418128077,99178.890625
3418168322,99179.578125
3418208618,99177.046875
3418248159,99178.875000
3418288565,99178.937500
3418328407,99179.312500
3418368604,99177.671875
3418408867,99177.109375
3418448471,99176.015625
3418491461,99177.875000
3418531895,99180.343750
3418571774,99179.171875
3418611970,99178.687500
3418651617,99177.312500
3418691973,99178.765625
3418731098,99179.453125
3418771288,99178.750000
3418811227,99178.109375
3418852035,99179.171875
3418892360,99178.031250
3418933035,99181.000000
3418973619,99180.890625
3419014046,99181.765625
3419057926,99179.906250
3419097521,99180.671875
3419138005,99181.765625
3419178146,99182.187500
3419218853,99182.343750
3419258652,99181.453125
3419299030,99181.078125
3419339195,99179.828125
3419379047,99182.328125
3419422676,99181.140625
3419462433,99182.578125
3419504243,99180.750000
3419544199,99181.718750
3419584624,99183.140625
