# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_3: Groves LS GNSS fixes (Export_Demo_4.m)
69000000,50.3994903781,-3.4100615814,9998.4625,6.25,0,0,6.25,0,6.25,-112.7882,165.1279,0.0337,0.01,0,0,0.01,0,0.01,1
69500000,50.3989672437,-3.4089064380,9997.5633,6.25,0,0,6.25,0,6.25,-113.8629,164.4288,0.0395,0.01,0,0,0.01,0,0.01,1
70000000,50.3984695786,-3.4077431531,9999.6586,6.25,0,0,6.25,0,6.25,-114.8490,163.7495,-0.0179,0.01,0,0,0.01,0,0.01,1
70500000,50.3979378395,-3.4065827045,9998.4199,6.25,0,0,6.25,0,6.25,-115.8352,163.0496,-0.0032,0.01,0,0,0.01,0,0.01,1
71000000,50.3974248040,-3.4054744540,10000.2769,6.25,0,0,6.25,0,6.25,-116.8271,162.3015,-0.0001,0.01,0,0,0.01,0,0.01,1
71500000,50.3968985309,-3.4043350363,10001.1953,6.25,0,0,6.25,0,6.25,-117.8816,161.6251,-0.0042,0.01,0,0,0.01,0,0.01,1
72000000,50.3963699125,-3.4031945788,9998.5749,6.25,0,0,6.25,0,6.25,-118.8372,160.8856,0.0242,0.01,0,0,0.01,0,0.01,1
72500000,50.3958277805,-3.4020814352,10001.3795,6.25,0,0,6.25,0,6.25,-119.8181,160.1442,0.0051,0.01,0,0,0.01,0,0.01,1
73000000,50.3952964217,-3.4009201615,9998.4855,6.25,0,0,6.25,0,6.25,-120.7973,159.3828,0.0076,0.01,0,0,0.01,0,0.01,1
73500000,50.3947408490,-3.3998221060,9999.5089,6.25,0,0,6.25,0,6.25,-121.7493,158.6759,-0.0059,0.01,0,0,0.01,0,0.01,1
74000000,50.3941938525,-3.3987253493,10003.4795,6.25,0,0,6.25,0,6.25,-122.7368,157.9119,-0.0192,0.01,0,0,0.01,0,0.01,1
74500000,50.3936396727,-3.3976201414,10001.5448,6.25,0,0,6.25,0,6.25,-123.7234,157.1617,-0.0033,0.01,0,0,0.01,0,0.01,1
75000000,50.3930797576,-3.3965084243,9998.3393,6.25,0,0,6.25,0,6.25,-124.6651,156.3816,0.0093,0.01,0,0,0.01,0,0.01,1
75500000,50.3925121891,-3.3954014952,10001.7204,6.25,0,0,6.25,0,6.25,-125.6139,155.5910,-0.0231,0.01,0,0,0.01,0,0.01,1
76000000,50.3919492077,-3.3943263787,9999.8944,6.25,0,0,6.25,0,6.25,-126.5569,154.8491,-0.0317,0.01,0,0,0.01,0,0.01,1
76500000,50.3913849385,-3.3932358323,10002.1622,6.25,0,0,6.25,0,6.25,-127.5378,154.0822,0.0144,0.01,0,0,0.01,0,0.01,1
77000000,50.3908219649,-3.3921590599,10002.3673,6.25,0,0,6.25,0,6.25,-128.4664,153.2851,-0.0290,0.01,0,0,0.01,0,0.01,1
77500000,50.3902379627,-3.3911031070,9996.7901,6.25,0,0,6.25,0,6.25,-129.3934,152.5021,0.0021,0.01,0,0,0.01,0,0.01,1
78000000,50.3896500161,-3.3900209604,9999.4613,6.25,0,0,6.25,0,6.25,-130.3399,151.7011,-0.0283,0.01,0,0,0.01,0,0.01,1
78500000,50.3890669113,-3.3889417227,9998.7469,6.25,0,0,6.25,0,6.25,-131.2636,150.8915,0.0088,0.01,0,0,0.01,0,0.01,1
79000000,50.3884710898,-3.3879063533,10000.9141,6.25,0,0,6.25,0,6.25,-132.2154,150.1000,-0.0524,0.01,0,0,0.01,0,0.01,1
79500000,50.3878764408,-3.3868562884,10002.0032,6.25,0,0,6.25,0,6.25,-133.0970,149.2874,-0.0311,0.01,0,0,0.01,0,0.01,1
80000000,50.3872814447,-3.3858094739,9999.1991,6.25,0,0,6.25,0,6.25,-134.0189,148.4596,0.0075,0.01,0,0,0.01,0,0.01,1
80500000,50.3866703232,-3.3847676680,9998.5614,6.25,0,0,6.25,0,6.25,-134.9403,147.6434,0.0127,0.01,0,0,0.01,0,0.01,1
81000000,50.3860717850,-3.3837413014,9999.5367,6.25,0,0,6.25,0,6.25,-135.8415,146.8230,0.0062,0.01,0,0,0.01,0,0.01,1
81500000,50.3854731277,-3.3826965181,9998.9763,6.25,0,0,6.25,0,6.25,-136.7536,145.9957,0.0163,0.01,0,0,0.01,0,0.01,1
82000000,50.3848517786,-3.3816766920,9999.9990,6.25,0,0,6.25,0,6.25,-137.6076,145.1412,-0.0069,0.01,0,0,0.01,0,0.01,1
82500000,50.3842235905,-3.3806569749,9999.0177,6.25,0,0,6.25,0,6.25,-138.4905,144.3059,-0.0217,0.01,0,0,0.01,0,0.01,1
83000000,50.3836060146,-3.3796563074,9999.7580,6.25,0,0,6.25,0,6.25,-139.3977,143.4400,-0.0318,0.01,0,0,0.01,0,0.01,1
