# t_us, static pressure [Pa]
2114163001,92479.406250
2114203393,92479.468750
2114243358,92479.265625
2114283039,92478.906250
2114323000,92479.203125
2114363001,92478.671875
2114403002,92478.156250
2114443000,92478.484375
2114483404,92479.781250
2114523231,92479.000000
2114563054,92479.296875
2114603002,92478.718750
2114643001,92479.078125
2114683001,92478.843750
2114723001,92478.812500
2114763421,92478.484375
2114803240,92477.921875
2114843064,92478.437500
2114883043,92477.500000
2114923000,92477.890625
2114963002,92477.531250
2115003001,92477.640625
2115043428,92477.187500
2115083404,92476.875000
2115123080,92477.218750
2115163000,92477.593750
2115203002,92476.765625
2115243000,92476.250000
2115283002,92476.859375
2115323002,92476.406250
2115363269,92476.734375
2115403094,92475.859375
2115443000,92475.140625
2115483000,92475.468750
2115523000,92474.906250
2115562999,92475.578125
2115603000,92476.265625
2115643321,92474.859375
2115683102,92475.156250
2115723000,92475.234375
2115763001,92474.921875
2115803001,92475.171875
2115843002,92475.437500
2115883001,92474.734375
2115923292,92473.375000
2115963161,92474.171875
2116002999,92474.000000
2116043001,92473.140625
2116084696,92473.593750
2116124001,92474.109375
2116164002,92472.921875
2116204000,92473.687500
2116244374,92472.890625
2116284285,92473.125000
2116324020,92472.921875
2116364001,92473.828125
2116404002,92474.375000
2116444001,92473.796875
2116484000,92474.015625
2116524386,92473.250000
2116564209,92473.921875
2116604078,92473.125000
2116644000,92473.390625
2116684000,92472.734375
2116724002,92472.078125
2116764000,92472.015625
2116804399,92471.421875
2116844223,92472.328125
2116884053,92472.265625
2116924001,92472.921875
2116964001,92472.281250
2117003999,92471.281250
2117044002,92472.531250
2117084413,92472.531250
2117124237,92471.593750
2117164060,92471.468750
2117204001,92471.640625
2117244002,92471.296875
2117284001,92470.328125
2117324002,92470.937500
2117364426,92471.234375
2117404249,92471.265625
2117444076,92470.531250
2117484002,92471.562500
2117524002,92471.343750
2117564000,92471.750000
2117604001,92471.906250
2117644002,92471.156250
2117684259,92471.046875
2117724087,92471.828125
2117764001,92470.484375
2117804003,92469.375000
2117844002,92469.875000
2117884000,92470.265625
2117924004,92470.500000
2117964275,92469.234375
2118004097,92469.031250
2118044000,92469.359375
2118084000,92468.671875
2118125674,92468.765625
2118165001,92469.812500
2118205001,92469.265625
2118245001,92469.093750
2118285355,92470.187500
2118325222,92468.859375
2118365001,92468.203125
2118405001,92468.203125
2118445000,92467.218750
2118485001,92468.000000
2118525002,92467.250000
2118565368,92467.593750
2118605191,92466.843750
2118645014,92467.359375
2118685001,92467.343750
2118725001,92467.250000
2118765001,92466.843750
2118805000,92466.593750
2118845384,92466.406250
2118885205,92465.578125
2118925028,92466.750000
2118965001,92466.453125
2119005003,92465.906250
2119045000,92465.156250
2119085002,92464.812500
2119125394,92464.343750
2119165217,92464.703125
2119205042,92463.796875
2119245001,92464.015625
2119285002,92463.234375
2119325000,92463.296875
2119365001,92462.484375
2119405406,92463.703125
2119445231,92463.140625
2119485053,92462.953125
2119525000,92462.984375
2119565001,92463.125000
2119605001,92461.687500
2119644999,92461.562500
2119685418,92462.828125
2119725242,92461.812500
2119765067,92460.843750
2119805000,92461.359375
2119845002,92461.187500
2119885000,92460.718750
2119925000,92460.406250
2119964999,92460.546875
2120005253,92460.250000
2120045083,92459.750000
2120085002,92460.312500
2120124999,92459.859375
2120166657,92459.031250
2120206003,92459.609375
2120246001,92459.531250
2120286000,92458.687500
2120326335,92460.390625
2120366204,92459.218750
2120406007,92459.062500
2120446001,92459.125000
2120486002,92459.546875
2120526000,92460.015625
2120566002,92459.343750
2120606348,92459.937500
2120646180,92460.390625
2120686004,92459.671875
2120726000,92459.484375
2120766001,92460.031250
2120806004,92460.218750
2120846000,92459.812500
2120886362,92458.953125
2120926188,92459.093750
2120966009,92459.359375
2121006000,92459.437500
2121046000,92459.515625
2121086003,92459.046875
2121126000,92459.718750
2121166376,92460.093750
2121206199,92460.281250
2121246024,92459.906250
2121285999,92460.140625
2121326002,92460.859375
2121366000,92460.140625
2121406000,92461.000000
2121446432,92460.984375
2121486210,92461.140625
2121526038,92460.578125
2121566000,92460.875000
2121606001,92461.515625
2121645999,92461.562500
2121686001,92461.031250
2121726402,92461.000000
2121766267,92461.343750
2121806049,92461.265625
2121846001,92461.828125
2121886000,92461.406250
2121925999,92462.390625
2121966001,92462.718750
2122008519,92463.078125
2122048002,92462.968750
2122088002,92462.531250
2122128375,92461.500000
2122168200,92462.906250
2122208157,92462.687500
2122247999,92462.953125
2122288000,92462.015625
2122328003,92463.171875
2122367999,92462.343750
2122408387,92463.000000
2122448218,92461.828125
2122488035,92462.875000
2122528001,92462.765625
2122568001,92463.375000
2122608002,92462.781250
2122648002,92462.781250
2122688402,92463.140625
2122728224,92462.671875
2122768050,92462.015625
2122808002,92462.375000
2122847999,92461.593750
2122888005,92463.156250
2122928000,92461.750000
2122968411,92460.250000
2123008236,92460.781250
2123048072,92461.671875
2123088002,92461.734375
2123128001,92461.343750
2123168002,92461.203125
2123208002,92461.718750
2123248500,92462.312500
2123288250,92462.359375
2123328075,92461.593750
2123368001,92460.515625
2123408001,92460.875000
2123448002,92460.765625
2123487999,92460.921875
2123528000,92461.250000
2123568267,92461.796875
2123608085,92461.515625
2123648002,92460.062500
2123688001,92460.890625
2123728001,92461.437500
2123768002,92461.265625
2123808008,92461.062500
2123850462,92460.812500
2123890001,92461.453125
2123930414,92461.265625
2123970236,92459.875000
2124010063,92461.000000
2124050394,92460.046875
2124090002,92460.359375
2124130000,92460.500000
2124170002,92460.968750
2124210426,92459.781250
2124250323,92459.640625
2124290072,92459.328125
2124330002,92459.578125
2124370003,92459.875000
2124410000,92459.703125
2124450000,92460.578125
2124490004,92459.515625
2124530263,92460.953125
2124570090,92461.156250
2124610001,92460.593750
2124650001,92460.453125
